køn,alder,fraflytningskommune,tilflytningskommune,år,antal
Mænd,0-4 år,København,Faaborg-Midtfyn,2006,5
Mænd,0-4 år,København,Faaborg-Midtfyn,2007,6
Mænd,0-4 år,København,Faaborg-Midtfyn,2008,8
Mænd,0-4 år,København,Faaborg-Midtfyn,2009,2
Mænd,0-4 år,København,Faaborg-Midtfyn,2010,3
Mænd,0-4 år,København,Faaborg-Midtfyn,2011,2
Mænd,0-4 år,København,Faaborg-Midtfyn,2012,2
Mænd,0-4 år,København,Faaborg-Midtfyn,2013,4
Mænd,0-4 år,København,Faaborg-Midtfyn,2014,5
Mænd,0-4 år,København,Faaborg-Midtfyn,2015,1
Mænd,0-4 år,København,Faaborg-Midtfyn,2016,3
Mænd,0-4 år,København,Faaborg-Midtfyn,2017,3
Mænd,0-4 år,København,Kerteminde,2006,1
Mænd,0-4 år,København,Kerteminde,2007,3
Mænd,0-4 år,København,Kerteminde,2008,3
Mænd,0-4 år,København,Kerteminde,2009,2
Mænd,0-4 år,København,Kerteminde,2010,1
Mænd,0-4 år,København,Kerteminde,2011,2
Mænd,0-4 år,København,Kerteminde,2012,2
Mænd,0-4 år,København,Kerteminde,2013,1
Mænd,0-4 år,København,Kerteminde,2014,4
Mænd,0-4 år,København,Kerteminde,2015,3
Mænd,0-4 år,København,Kerteminde,2016,3
Mænd,0-4 år,København,Kerteminde,2017,5
Mænd,0-4 år,København,Langeland,2006,1
Mænd,0-4 år,København,Langeland,2007,3
Mænd,0-4 år,København,Langeland,2008,1
Mænd,0-4 år,København,Langeland,2009,0
Mænd,0-4 år,København,Langeland,2010,1
Mænd,0-4 år,København,Langeland,2011,0
Mænd,0-4 år,København,Langeland,2012,0
Mænd,0-4 år,København,Langeland,2013,0
Mænd,0-4 år,København,Langeland,2014,0
Mænd,0-4 år,København,Langeland,2015,3
Mænd,0-4 år,København,Langeland,2016,4
Mænd,0-4 år,København,Langeland,2017,1
Mænd,0-4 år,København,Middelfart,2006,2
Mænd,0-4 år,København,Middelfart,2007,6
Mænd,0-4 år,København,Middelfart,2008,4
Mænd,0-4 år,København,Middelfart,2009,3
Mænd,0-4 år,København,Middelfart,2010,4
Mænd,0-4 år,København,Middelfart,2011,2
Mænd,0-4 år,København,Middelfart,2012,1
Mænd,0-4 år,København,Middelfart,2013,3
Mænd,0-4 år,København,Middelfart,2014,12
Mænd,0-4 år,København,Middelfart,2015,3
Mænd,0-4 år,København,Middelfart,2016,6
Mænd,0-4 år,København,Middelfart,2017,11
Mænd,0-4 år,København,Nordfyns,2006,2
Mænd,0-4 år,København,Nordfyns,2007,1
Mænd,0-4 år,København,Nordfyns,2008,2
Mænd,0-4 år,København,Nordfyns,2009,1
Mænd,0-4 år,København,Nordfyns,2010,3
Mænd,0-4 år,København,Nordfyns,2011,0
Mænd,0-4 år,København,Nordfyns,2012,0
Mænd,0-4 år,København,Nordfyns,2013,2
Mænd,0-4 år,København,Nordfyns,2014,0
Mænd,0-4 år,København,Nordfyns,2015,1
Mænd,0-4 år,København,Nordfyns,2016,0
Mænd,0-4 år,København,Nordfyns,2017,1
Mænd,0-4 år,København,Nyborg,2006,8
Mænd,0-4 år,København,Nyborg,2007,11
Mænd,0-4 år,København,Nyborg,2008,5
Mænd,0-4 år,København,Nyborg,2009,2
Mænd,0-4 år,København,Nyborg,2010,1
Mænd,0-4 år,København,Nyborg,2011,5
Mænd,0-4 år,København,Nyborg,2012,4
Mænd,0-4 år,København,Nyborg,2013,2
Mænd,0-4 år,København,Nyborg,2014,3
Mænd,0-4 år,København,Nyborg,2015,8
Mænd,0-4 år,København,Nyborg,2016,4
Mænd,0-4 år,København,Nyborg,2017,7
Mænd,0-4 år,København,Odense,2006,21
Mænd,0-4 år,København,Odense,2007,31
Mænd,0-4 år,København,Odense,2008,22
Mænd,0-4 år,København,Odense,2009,21
Mænd,0-4 år,København,Odense,2010,16
Mænd,0-4 år,København,Odense,2011,18
Mænd,0-4 år,København,Odense,2012,14
Mænd,0-4 år,København,Odense,2013,23
Mænd,0-4 år,København,Odense,2014,27
Mænd,0-4 år,København,Odense,2015,30
Mænd,0-4 år,København,Odense,2016,29
Mænd,0-4 år,København,Odense,2017,31
Mænd,0-4 år,København,Svendborg,2006,29
Mænd,0-4 år,København,Svendborg,2007,31
Mænd,0-4 år,København,Svendborg,2008,15
Mænd,0-4 år,København,Svendborg,2009,5
Mænd,0-4 år,København,Svendborg,2010,14
Mænd,0-4 år,København,Svendborg,2011,10
Mænd,0-4 år,København,Svendborg,2012,8
Mænd,0-4 år,København,Svendborg,2013,15
Mænd,0-4 år,København,Svendborg,2014,14
Mænd,0-4 år,København,Svendborg,2015,15
Mænd,0-4 år,København,Svendborg,2016,23
Mænd,0-4 år,København,Svendborg,2017,27
Mænd,0-4 år,København,Ærø,2006,2
Mænd,0-4 år,København,Ærø,2007,0
Mænd,0-4 år,København,Ærø,2008,0
Mænd,0-4 år,København,Ærø,2009,1
Mænd,0-4 år,København,Ærø,2010,1
Mænd,0-4 år,København,Ærø,2011,0
Mænd,0-4 år,København,Ærø,2012,3
Mænd,0-4 år,København,Ærø,2013,0
Mænd,0-4 år,København,Ærø,2014,1
Mænd,0-4 år,København,Ærø,2015,2
Mænd,0-4 år,København,Ærø,2016,0
Mænd,0-4 år,København,Ærø,2017,3
Mænd,0-4 år,København,Billund,2006,1
Mænd,0-4 år,København,Billund,2007,2
Mænd,0-4 år,København,Billund,2008,0
Mænd,0-4 år,København,Billund,2009,0
Mænd,0-4 år,København,Billund,2010,1
Mænd,0-4 år,København,Billund,2011,1
Mænd,0-4 år,København,Billund,2012,0
Mænd,0-4 år,København,Billund,2013,1
Mænd,0-4 år,København,Billund,2014,1
Mænd,0-4 år,København,Billund,2015,0
Mænd,0-4 år,København,Billund,2016,2
Mænd,0-4 år,København,Billund,2017,2
Mænd,0-4 år,København,Esbjerg,2006,5
Mænd,0-4 år,København,Esbjerg,2007,12
Mænd,0-4 år,København,Esbjerg,2008,3
Mænd,0-4 år,København,Esbjerg,2009,10
Mænd,0-4 år,København,Esbjerg,2010,10
Mænd,0-4 år,København,Esbjerg,2011,10
Mænd,0-4 år,København,Esbjerg,2012,8
Mænd,0-4 år,København,Esbjerg,2013,9
Mænd,0-4 år,København,Esbjerg,2014,12
Mænd,0-4 år,København,Esbjerg,2015,6
Mænd,0-4 år,København,Esbjerg,2016,11
Mænd,0-4 år,København,Esbjerg,2017,12
Mænd,0-4 år,København,Fanø,2006,1
Mænd,0-4 år,København,Fanø,2007,0
Mænd,0-4 år,København,Fanø,2008,1
Mænd,0-4 år,København,Fanø,2009,1
Mænd,0-4 år,København,Fanø,2010,0
Mænd,0-4 år,København,Fanø,2011,1
Mænd,0-4 år,København,Fanø,2012,0
Mænd,0-4 år,København,Fanø,2013,0
Mænd,0-4 år,København,Fanø,2014,0
Mænd,0-4 år,København,Fanø,2015,5
Mænd,0-4 år,København,Fanø,2016,3
Mænd,0-4 år,København,Fanø,2017,2
Mænd,0-4 år,København,Fredericia,2006,3
Mænd,0-4 år,København,Fredericia,2007,2
Mænd,0-4 år,København,Fredericia,2008,8
Mænd,0-4 år,København,Fredericia,2009,6
Mænd,0-4 år,København,Fredericia,2010,8
Mænd,0-4 år,København,Fredericia,2011,3
Mænd,0-4 år,København,Fredericia,2012,1
Mænd,0-4 år,København,Fredericia,2013,2
Mænd,0-4 år,København,Fredericia,2014,4
Mænd,0-4 år,København,Fredericia,2015,3
Mænd,0-4 år,København,Fredericia,2016,3
Mænd,0-4 år,København,Fredericia,2017,8
Mænd,0-4 år,København,Haderslev,2006,1
Mænd,0-4 år,København,Haderslev,2007,7
Mænd,0-4 år,København,Haderslev,2008,5
Mænd,0-4 år,København,Haderslev,2009,4
Mænd,0-4 år,København,Haderslev,2010,4
Mænd,0-4 år,København,Haderslev,2011,6
Mænd,0-4 år,København,Haderslev,2012,5
Mænd,0-4 år,København,Haderslev,2013,3
Mænd,0-4 år,København,Haderslev,2014,3
Mænd,0-4 år,København,Haderslev,2015,2
Mænd,0-4 år,København,Haderslev,2016,3
Mænd,0-4 år,København,Haderslev,2017,4
Mænd,0-4 år,København,Kolding,2006,13
Mænd,0-4 år,København,Kolding,2007,26
Mænd,0-4 år,København,Kolding,2008,12
Mænd,0-4 år,København,Kolding,2009,5
Mænd,0-4 år,København,Kolding,2010,12
Mænd,0-4 år,København,Kolding,2011,7
Mænd,0-4 år,København,Kolding,2012,11
Mænd,0-4 år,København,Kolding,2013,14
Mænd,0-4 år,København,Kolding,2014,8
Mænd,0-4 år,København,Kolding,2015,10
Mænd,0-4 år,København,Kolding,2016,11
Mænd,0-4 år,København,Kolding,2017,19
Mænd,0-4 år,København,Sønderborg,2006,5
Mænd,0-4 år,København,Sønderborg,2007,4
Mænd,0-4 år,København,Sønderborg,2008,1
Mænd,0-4 år,København,Sønderborg,2009,4
Mænd,0-4 år,København,Sønderborg,2010,5
Mænd,0-4 år,København,Sønderborg,2011,7
Mænd,0-4 år,København,Sønderborg,2012,7
Mænd,0-4 år,København,Sønderborg,2013,7
Mænd,0-4 år,København,Sønderborg,2014,4
Mænd,0-4 år,København,Sønderborg,2015,3
Mænd,0-4 år,København,Sønderborg,2016,10
Mænd,0-4 år,København,Sønderborg,2017,6
Mænd,0-4 år,København,Tønder,2006,2
Mænd,0-4 år,København,Tønder,2007,0
Mænd,0-4 år,København,Tønder,2008,5
Mænd,0-4 år,København,Tønder,2009,0
Mænd,0-4 år,København,Tønder,2010,1
Mænd,0-4 år,København,Tønder,2011,0
Mænd,0-4 år,København,Tønder,2012,2
Mænd,0-4 år,København,Tønder,2013,1
Mænd,0-4 år,København,Tønder,2014,1
Mænd,0-4 år,København,Tønder,2015,1
Mænd,0-4 år,København,Tønder,2016,2
Mænd,0-4 år,København,Tønder,2017,5
Mænd,0-4 år,København,Varde,2006,1
Mænd,0-4 år,København,Varde,2007,1
Mænd,0-4 år,København,Varde,2008,3
Mænd,0-4 år,København,Varde,2009,2
Mænd,0-4 år,København,Varde,2010,3
Mænd,0-4 år,København,Varde,2011,4
Mænd,0-4 år,København,Varde,2012,2
Mænd,0-4 år,København,Varde,2013,3
Mænd,0-4 år,København,Varde,2014,1
Mænd,0-4 år,København,Varde,2015,1
Mænd,0-4 år,København,Varde,2016,4
Mænd,0-4 år,København,Varde,2017,1
Mænd,0-4 år,København,Vejen,2006,2
Mænd,0-4 år,København,Vejen,2007,1
Mænd,0-4 år,København,Vejen,2008,1
Mænd,0-4 år,København,Vejen,2009,0
Mænd,0-4 år,København,Vejen,2010,2
Mænd,0-4 år,København,Vejen,2011,1
Mænd,0-4 år,København,Vejen,2012,1
Mænd,0-4 år,København,Vejen,2013,0
Mænd,0-4 år,København,Vejen,2014,1
Mænd,0-4 år,København,Vejen,2015,1
Mænd,0-4 år,København,Vejen,2016,2
Mænd,0-4 år,København,Vejen,2017,5
Mænd,0-4 år,København,Vejle,2006,17
Mænd,0-4 år,København,Vejle,2007,19
Mænd,0-4 år,København,Vejle,2008,6
Mænd,0-4 år,København,Vejle,2009,7
Mænd,0-4 år,København,Vejle,2010,9
Mænd,0-4 år,København,Vejle,2011,12
Mænd,0-4 år,København,Vejle,2012,12
Mænd,0-4 år,København,Vejle,2013,21
Mænd,0-4 år,København,Vejle,2014,17
Mænd,0-4 år,København,Vejle,2015,11
Mænd,0-4 år,København,Vejle,2016,19
Mænd,0-4 år,København,Vejle,2017,17
Mænd,0-4 år,København,Aabenraa,2006,0
Mænd,0-4 år,København,Aabenraa,2007,6
Mænd,0-4 år,København,Aabenraa,2008,3
Mænd,0-4 år,København,Aabenraa,2009,2
Mænd,0-4 år,København,Aabenraa,2010,2
Mænd,0-4 år,København,Aabenraa,2011,1
Mænd,0-4 år,København,Aabenraa,2012,1
Mænd,0-4 år,København,Aabenraa,2013,6
Mænd,0-4 år,København,Aabenraa,2014,1
Mænd,0-4 år,København,Aabenraa,2015,4
Mænd,0-4 år,København,Aabenraa,2016,1
Mænd,0-4 år,København,Aabenraa,2017,6
Mænd,0-4 år,København,Favrskov,2006,6
Mænd,0-4 år,København,Favrskov,2007,7
Mænd,0-4 år,København,Favrskov,2008,2
Mænd,0-4 år,København,Favrskov,2009,1
Mænd,0-4 år,København,Favrskov,2010,2
Mænd,0-4 år,København,Favrskov,2011,5
Mænd,0-4 år,København,Favrskov,2012,1
Mænd,0-4 år,København,Favrskov,2013,2
Mænd,0-4 år,København,Favrskov,2014,0
Mænd,0-4 år,København,Favrskov,2015,3
Mænd,0-4 år,København,Favrskov,2016,5
Mænd,0-4 år,København,Favrskov,2017,1
Mænd,0-4 år,København,Hedensted,2006,3
Mænd,0-4 år,København,Hedensted,2007,7
Mænd,0-4 år,København,Hedensted,2008,4
Mænd,0-4 år,København,Hedensted,2009,0
Mænd,0-4 år,København,Hedensted,2010,5
Mænd,0-4 år,København,Hedensted,2011,2
Mænd,0-4 år,København,Hedensted,2012,4
Mænd,0-4 år,København,Hedensted,2013,0
Mænd,0-4 år,København,Hedensted,2014,3
Mænd,0-4 år,København,Hedensted,2015,1
Mænd,0-4 år,København,Hedensted,2016,4
Mænd,0-4 år,København,Hedensted,2017,0
Mænd,0-4 år,København,Horsens,2006,8
Mænd,0-4 år,København,Horsens,2007,5
Mænd,0-4 år,København,Horsens,2008,10
Mænd,0-4 år,København,Horsens,2009,6
Mænd,0-4 år,København,Horsens,2010,1
Mænd,0-4 år,København,Horsens,2011,1
Mænd,0-4 år,København,Horsens,2012,4
Mænd,0-4 år,København,Horsens,2013,5
Mænd,0-4 år,København,Horsens,2014,3
Mænd,0-4 år,København,Horsens,2015,12
Mænd,0-4 år,København,Horsens,2016,9
Mænd,0-4 år,København,Horsens,2017,7
Mænd,0-4 år,København,Norddjurs,2006,7
Mænd,0-4 år,København,Norddjurs,2007,6
Mænd,0-4 år,København,Norddjurs,2008,1
Mænd,0-4 år,København,Norddjurs,2009,1
Mænd,0-4 år,København,Norddjurs,2010,2
Mænd,0-4 år,København,Norddjurs,2011,0
Mænd,0-4 år,København,Norddjurs,2012,3
Mænd,0-4 år,København,Norddjurs,2013,0
Mænd,0-4 år,København,Norddjurs,2014,3
Mænd,0-4 år,København,Norddjurs,2015,1
Mænd,0-4 år,København,Norddjurs,2016,2
Mænd,0-4 år,København,Norddjurs,2017,3
Mænd,0-4 år,København,Odder,2006,2
Mænd,0-4 år,København,Odder,2007,2
Mænd,0-4 år,København,Odder,2008,1
Mænd,0-4 år,København,Odder,2009,1
Mænd,0-4 år,København,Odder,2010,0
Mænd,0-4 år,København,Odder,2011,1
Mænd,0-4 år,København,Odder,2012,2
Mænd,0-4 år,København,Odder,2013,2
Mænd,0-4 år,København,Odder,2014,0
Mænd,0-4 år,København,Odder,2015,1
Mænd,0-4 år,København,Odder,2016,4
Mænd,0-4 år,København,Odder,2017,0
Mænd,0-4 år,København,Randers,2006,2
Mænd,0-4 år,København,Randers,2007,5
Mænd,0-4 år,København,Randers,2008,8
Mænd,0-4 år,København,Randers,2009,7
Mænd,0-4 år,København,Randers,2010,7
Mænd,0-4 år,København,Randers,2011,7
Mænd,0-4 år,København,Randers,2012,11
Mænd,0-4 år,København,Randers,2013,1
Mænd,0-4 år,København,Randers,2014,10
Mænd,0-4 år,København,Randers,2015,2
Mænd,0-4 år,København,Randers,2016,5
Mænd,0-4 år,København,Randers,2017,2
Mænd,0-4 år,København,Samsø,2006,2
Mænd,0-4 år,København,Samsø,2007,1
Mænd,0-4 år,København,Samsø,2008,0
Mænd,0-4 år,København,Samsø,2009,1
Mænd,0-4 år,København,Samsø,2010,1
Mænd,0-4 år,København,Samsø,2011,0
Mænd,0-4 år,København,Samsø,2012,0
Mænd,0-4 år,København,Samsø,2013,0
Mænd,0-4 år,København,Samsø,2014,1
Mænd,0-4 år,København,Samsø,2015,0
Mænd,0-4 år,København,Samsø,2016,1
Mænd,0-4 år,København,Samsø,2017,2
Mænd,0-4 år,København,Silkeborg,2006,6
Mænd,0-4 år,København,Silkeborg,2007,17
Mænd,0-4 år,København,Silkeborg,2008,13
Mænd,0-4 år,København,Silkeborg,2009,8
Mænd,0-4 år,København,Silkeborg,2010,9
Mænd,0-4 år,København,Silkeborg,2011,8
Mænd,0-4 år,København,Silkeborg,2012,7
Mænd,0-4 år,København,Silkeborg,2013,5
Mænd,0-4 år,København,Silkeborg,2014,9
Mænd,0-4 år,København,Silkeborg,2015,8
Mænd,0-4 år,København,Silkeborg,2016,9
Mænd,0-4 år,København,Silkeborg,2017,16
Mænd,0-4 år,København,Skanderborg,2006,7
Mænd,0-4 år,København,Skanderborg,2007,11
Mænd,0-4 år,København,Skanderborg,2008,8
Mænd,0-4 år,København,Skanderborg,2009,5
Mænd,0-4 år,København,Skanderborg,2010,9
Mænd,0-4 år,København,Skanderborg,2011,10
Mænd,0-4 år,København,Skanderborg,2012,11
Mænd,0-4 år,København,Skanderborg,2013,7
Mænd,0-4 år,København,Skanderborg,2014,6
Mænd,0-4 år,København,Skanderborg,2015,8
Mænd,0-4 år,København,Skanderborg,2016,11
Mænd,0-4 år,København,Skanderborg,2017,16
Mænd,0-4 år,København,Syddjurs,2006,5
Mænd,0-4 år,København,Syddjurs,2007,7
Mænd,0-4 år,København,Syddjurs,2008,3
Mænd,0-4 år,København,Syddjurs,2009,2
Mænd,0-4 år,København,Syddjurs,2010,5
Mænd,0-4 år,København,Syddjurs,2011,5
Mænd,0-4 år,København,Syddjurs,2012,3
Mænd,0-4 år,København,Syddjurs,2013,7
Mænd,0-4 år,København,Syddjurs,2014,4
Mænd,0-4 år,København,Syddjurs,2015,2
Mænd,0-4 år,København,Syddjurs,2016,2
Mænd,0-4 år,København,Syddjurs,2017,3
Mænd,0-4 år,København,Aarhus,2006,26
Mænd,0-4 år,København,Aarhus,2007,38
Mænd,0-4 år,København,Aarhus,2008,42
Mænd,0-4 år,København,Aarhus,2009,42
Mænd,0-4 år,København,Aarhus,2010,35
Mænd,0-4 år,København,Aarhus,2011,41
Mænd,0-4 år,København,Aarhus,2012,39
Mænd,0-4 år,København,Aarhus,2013,41
Mænd,0-4 år,København,Aarhus,2014,55
Mænd,0-4 år,København,Aarhus,2015,48
Mænd,0-4 år,København,Aarhus,2016,50
Mænd,0-4 år,København,Aarhus,2017,61
Mænd,0-4 år,København,Herning,2006,3
Mænd,0-4 år,København,Herning,2007,7
Mænd,0-4 år,København,Herning,2008,7
Mænd,0-4 år,København,Herning,2009,4
Mænd,0-4 år,København,Herning,2010,6
Mænd,0-4 år,København,Herning,2011,6
Mænd,0-4 år,København,Herning,2012,4
Mænd,0-4 år,København,Herning,2013,6
Mænd,0-4 år,København,Herning,2014,7
Mænd,0-4 år,København,Herning,2015,6
Mænd,0-4 år,København,Herning,2016,2
Mænd,0-4 år,København,Herning,2017,2
Mænd,0-4 år,København,Holstebro,2006,7
Mænd,0-4 år,København,Holstebro,2007,14
Mænd,0-4 år,København,Holstebro,2008,5
Mænd,0-4 år,København,Holstebro,2009,3
Mænd,0-4 år,København,Holstebro,2010,2
Mænd,0-4 år,København,Holstebro,2011,1
Mænd,0-4 år,København,Holstebro,2012,2
Mænd,0-4 år,København,Holstebro,2013,4
Mænd,0-4 år,København,Holstebro,2014,3
Mænd,0-4 år,København,Holstebro,2015,1
Mænd,0-4 år,København,Holstebro,2016,7
Mænd,0-4 år,København,Holstebro,2017,6
Mænd,0-4 år,København,Ikast-Brande,2006,3
Mænd,0-4 år,København,Ikast-Brande,2007,2
Mænd,0-4 år,København,Ikast-Brande,2008,1
Mænd,0-4 år,København,Ikast-Brande,2009,0
Mænd,0-4 år,København,Ikast-Brande,2010,1
Mænd,0-4 år,København,Ikast-Brande,2011,2
Mænd,0-4 år,København,Ikast-Brande,2012,1
Mænd,0-4 år,København,Ikast-Brande,2013,1
Mænd,0-4 år,København,Ikast-Brande,2014,1
Mænd,0-4 år,København,Ikast-Brande,2015,0
Mænd,0-4 år,København,Ikast-Brande,2016,4
Mænd,0-4 år,København,Ikast-Brande,2017,3
Mænd,0-4 år,København,Lemvig,2006,2
Mænd,0-4 år,København,Lemvig,2007,0
Mænd,0-4 år,København,Lemvig,2008,1
Mænd,0-4 år,København,Lemvig,2009,0
Mænd,0-4 år,København,Lemvig,2010,0
Mænd,0-4 år,København,Lemvig,2011,1
Mænd,0-4 år,København,Lemvig,2012,1
Mænd,0-4 år,København,Lemvig,2013,1
Mænd,0-4 år,København,Lemvig,2014,0
Mænd,0-4 år,København,Lemvig,2015,1
Mænd,0-4 år,København,Lemvig,2016,0
Mænd,0-4 år,København,Lemvig,2017,2
Mænd,0-4 år,København,Ringkøbing-Skjern,2006,2
Mænd,0-4 år,København,Ringkøbing-Skjern,2007,2
Mænd,0-4 år,København,Ringkøbing-Skjern,2008,2
Mænd,0-4 år,København,Ringkøbing-Skjern,2009,1
Mænd,0-4 år,København,Ringkøbing-Skjern,2010,8
Mænd,0-4 år,København,Ringkøbing-Skjern,2011,2
Mænd,0-4 år,København,Ringkøbing-Skjern,2012,2
Mænd,0-4 år,København,Ringkøbing-Skjern,2013,2
Mænd,0-4 år,København,Ringkøbing-Skjern,2014,2
Mænd,0-4 år,København,Ringkøbing-Skjern,2015,0
Mænd,0-4 år,København,Ringkøbing-Skjern,2016,1
Mænd,0-4 år,København,Ringkøbing-Skjern,2017,4
Mænd,0-4 år,København,Skive,2006,1
Mænd,0-4 år,København,Skive,2007,1
Mænd,0-4 år,København,Skive,2008,2
Mænd,0-4 år,København,Skive,2009,1
Mænd,0-4 år,København,Skive,2010,1
Mænd,0-4 år,København,Skive,2011,1
Mænd,0-4 år,København,Skive,2012,2
Mænd,0-4 år,København,Skive,2013,1
Mænd,0-4 år,København,Skive,2014,2
Mænd,0-4 år,København,Skive,2015,1
Mænd,0-4 år,København,Skive,2016,2
Mænd,0-4 år,København,Skive,2017,4
Mænd,0-4 år,København,Struer,2006,2
Mænd,0-4 år,København,Struer,2007,3
Mænd,0-4 år,København,Struer,2008,0
Mænd,0-4 år,København,Struer,2009,0
Mænd,0-4 år,København,Struer,2010,1
Mænd,0-4 år,København,Struer,2011,1
Mænd,0-4 år,København,Struer,2012,1
Mænd,0-4 år,København,Struer,2013,1
Mænd,0-4 år,København,Struer,2014,2
Mænd,0-4 år,København,Struer,2015,2
Mænd,0-4 år,København,Struer,2016,1
Mænd,0-4 år,København,Struer,2017,0
Mænd,0-4 år,København,Viborg,2006,7
Mænd,0-4 år,København,Viborg,2007,10
Mænd,0-4 år,København,Viborg,2008,6
Mænd,0-4 år,København,Viborg,2009,7
Mænd,0-4 år,København,Viborg,2010,3
Mænd,0-4 år,København,Viborg,2011,6
Mænd,0-4 år,København,Viborg,2012,8
Mænd,0-4 år,København,Viborg,2013,17
Mænd,0-4 år,København,Viborg,2014,7
Mænd,0-4 år,København,Viborg,2015,7
Mænd,0-4 år,København,Viborg,2016,7
Mænd,0-4 år,København,Viborg,2017,9
Mænd,0-4 år,København,Brønderslev,2006,3
Mænd,0-4 år,København,Brønderslev,2007,1
Mænd,0-4 år,København,Brønderslev,2008,1
Mænd,0-4 år,København,Brønderslev,2009,0
Mænd,0-4 år,København,Brønderslev,2010,2
Mænd,0-4 år,København,Brønderslev,2011,1
Mænd,0-4 år,København,Brønderslev,2012,1
Mænd,0-4 år,København,Brønderslev,2013,0
Mænd,0-4 år,København,Brønderslev,2014,0
Mænd,0-4 år,København,Brønderslev,2015,1
Mænd,0-4 år,København,Brønderslev,2016,1
Mænd,0-4 år,København,Brønderslev,2017,3
Mænd,0-4 år,København,Frederikshavn,2006,3
Mænd,0-4 år,København,Frederikshavn,2007,7
Mænd,0-4 år,København,Frederikshavn,2008,3
Mænd,0-4 år,København,Frederikshavn,2009,3
Mænd,0-4 år,København,Frederikshavn,2010,5
Mænd,0-4 år,København,Frederikshavn,2011,2
Mænd,0-4 år,København,Frederikshavn,2012,1
