koen_id,aldersgruppe_id,fra_flytnings_kommune,til_flytnings_kommune,aarstal,antal_flyttede
M,12,77,1,2013,0
M,12,77,1,2014,1
M,12,77,1,2015,0
M,12,77,1,2016,0
M,12,77,1,2017,5
M,12,78,2,2006,0
M,12,78,2,2007,0
M,12,78,2,2008,0
M,12,78,2,2009,0
M,12,78,2,2010,0
M,12,78,2,2011,0
M,12,78,2,2012,0
M,12,78,2,2013,0
M,12,78,2,2014,1
M,12,78,2,2015,1
M,12,78,2,2016,0
M,12,78,2,2017,0
M,12,78,1,2006,0
M,12,78,1,2007,0
M,12,78,1,2008,0
M,12,78,1,2009,1
M,12,78,1,2010,0
M,12,78,1,2011,0
M,12,78,1,2012,2
M,12,78,1,2013,1
M,12,78,1,2014,1
M,12,78,1,2015,0
M,12,78,1,2016,0
M,12,78,1,2017,1
M,12,86,2,2006,0
M,12,86,2,2007,0
M,12,86,2,2008,0
M,12,86,2,2009,0
M,12,86,2,2010,0
M,12,86,2,2011,0
M,12,86,2,2012,0
M,12,86,2,2013,0
M,12,86,2,2014,0
M,12,86,2,2015,0
M,12,86,2,2016,1
M,12,86,2,2017,0
M,12,86,1,2006,2
M,12,86,1,2007,1
M,12,86,1,2008,0
M,12,86,1,2009,0
M,12,86,1,2010,2
M,12,86,1,2011,0
M,12,86,1,2012,0
M,12,86,1,2013,0
M,12,86,1,2014,0
M,12,86,1,2015,1
M,12,86,1,2016,1
M,12,86,1,2017,1
M,12,44,2,2006,0
M,12,44,2,2007,0
M,12,44,2,2008,0
M,12,44,2,2009,0
M,12,44,2,2010,1
M,12,44,2,2011,1
M,12,44,2,2012,1
M,12,44,2,2013,0
M,12,44,2,2014,0
M,12,44,2,2015,3
M,12,44,2,2016,1
M,12,44,2,2017,1
M,12,44,1,2006,3
M,12,44,1,2007,5
M,12,44,1,2008,3
M,12,44,1,2009,1
M,12,44,1,2010,4
M,12,44,1,2011,3
M,12,44,1,2012,5
M,12,44,1,2013,3
M,12,44,1,2014,3
M,12,44,1,2015,4
M,12,44,1,2016,5
M,12,44,1,2017,2
M,12,35,2,2006,2
M,12,35,2,2007,0
M,12,35,2,2008,0
M,12,35,2,2009,0
M,12,35,2,2010,0
M,12,35,2,2011,0
M,12,35,2,2012,2
M,12,35,2,2013,0
M,12,35,2,2014,0
M,12,35,2,2015,0
M,12,35,2,2016,1
M,12,35,2,2017,1
M,12,35,1,2006,4
M,12,35,1,2007,0
M,12,35,1,2008,3
M,12,35,1,2009,3
M,12,35,1,2010,3
M,12,35,1,2011,1
M,12,35,1,2012,0
M,12,35,1,2013,1
M,12,35,1,2014,1
M,12,35,1,2015,4
M,12,35,1,2016,1
M,12,35,1,2017,5
M,12,45,2,2006,0
M,12,45,2,2007,0
M,12,45,2,2008,0
M,12,45,2,2009,0
M,12,45,2,2010,0
M,12,45,2,2011,0
M,12,45,2,2012,0
M,12,45,2,2013,1
M,12,45,2,2014,0
M,12,45,2,2015,0
M,12,45,2,2016,0
M,12,45,2,2017,1
M,12,45,1,2006,2
M,12,45,1,2007,2
M,12,45,1,2008,2
M,12,45,1,2009,3
M,12,45,1,2010,0
M,12,45,1,2011,6
M,12,45,1,2012,4
M,12,45,1,2013,0
M,12,45,1,2014,3
M,12,45,1,2015,1
M,12,45,1,2016,1
M,12,45,1,2017,1
M,12,46,2,2006,0
M,12,46,2,2007,0
M,12,46,2,2008,0
M,12,46,2,2009,0
M,12,46,2,2010,0
M,12,46,2,2011,0
M,12,46,2,2012,0
M,12,46,2,2013,0
M,12,46,2,2014,0
M,12,46,2,2015,0
M,12,46,2,2016,1
M,12,46,2,2017,0
M,12,46,1,2006,4
M,12,46,1,2007,1
M,12,46,1,2008,3
M,12,46,1,2009,2
M,12,46,1,2010,0
M,12,46,1,2011,2
M,12,46,1,2012,1
M,12,46,1,2013,0
M,12,46,1,2014,2
M,12,46,1,2015,0
M,12,46,1,2016,6
M,12,46,1,2017,3
M,12,87,2,2006,0
M,12,87,2,2007,0
M,12,87,2,2008,0
M,12,87,2,2009,0
M,12,87,2,2010,0
M,12,87,2,2011,0
M,12,87,2,2012,0
M,12,87,2,2013,0
M,12,87,2,2014,0
M,12,87,2,2015,0
M,12,87,2,2016,0
M,12,87,2,2017,0
M,12,87,1,2006,0
M,12,87,1,2007,0
M,12,87,1,2008,0
M,12,87,1,2009,1
M,12,87,1,2010,0
M,12,87,1,2011,2
M,12,87,1,2012,0
M,12,87,1,2013,0
M,12,87,1,2014,0
M,12,87,1,2015,0
M,12,87,1,2016,0
M,12,87,1,2017,0
M,12,56,2,2006,1
M,12,56,2,2007,0
M,12,56,2,2008,0
M,12,56,2,2009,0
M,12,56,2,2010,2
M,12,56,2,2011,0
M,12,56,2,2012,0
M,12,56,2,2013,0
M,12,56,2,2014,0
M,12,56,2,2015,0
M,12,56,2,2016,0
M,12,56,2,2017,0
M,12,56,1,2006,1
M,12,56,1,2007,2
M,12,56,1,2008,4
M,12,56,1,2009,3
M,12,56,1,2010,0
M,12,56,1,2011,2
M,12,56,1,2012,2
M,12,56,1,2013,1
M,12,56,1,2014,2
M,12,56,1,2015,2
M,12,56,1,2016,2
M,12,56,1,2017,1
M,12,79,2,2006,0
M,12,79,2,2007,1
M,12,79,2,2008,0
M,12,79,2,2009,0
M,12,79,2,2010,0
M,12,79,2,2011,0
M,12,79,2,2012,0
M,12,79,2,2013,0
M,12,79,2,2014,0
M,12,79,2,2015,0
M,12,79,2,2016,0
M,12,79,2,2017,0
M,12,79,1,2006,3
M,12,79,1,2007,0
M,12,79,1,2008,0
M,12,79,1,2009,0
M,12,79,1,2010,1
M,12,79,1,2011,3
M,12,79,1,2012,0
M,12,79,1,2013,1
M,12,79,1,2014,1
M,12,79,1,2015,3
M,12,79,1,2016,0
M,12,79,1,2017,0
M,12,64,2,2006,0
M,12,64,2,2007,0
M,12,64,2,2008,0
M,12,64,2,2009,0
M,12,64,2,2010,2
M,12,64,2,2011,0
M,12,64,2,2012,0
M,12,64,2,2013,0
M,12,64,2,2014,0
M,12,64,2,2015,0
M,12,64,2,2016,0
M,12,64,2,2017,0
M,12,64,1,2006,0
M,12,64,1,2007,1
M,12,64,1,2008,0
M,12,64,1,2009,2
M,12,64,1,2010,1
M,12,64,1,2011,2
M,12,64,1,2012,1
M,12,64,1,2013,3
M,12,64,1,2014,1
M,12,64,1,2015,1
M,12,64,1,2016,2
M,12,64,1,2017,1
M,12,97,2,2006,0
M,12,97,2,2007,1
M,12,97,2,2008,0
M,12,97,2,2009,0
M,12,97,2,2010,0
M,12,97,2,2011,0
M,12,97,2,2012,0
M,12,97,2,2013,0
M,12,97,2,2014,0
M,12,97,2,2015,0
M,12,97,2,2016,0
M,12,97,2,2017,0
M,12,97,1,2006,0
M,12,97,1,2007,0
M,12,97,1,2008,0
M,12,97,1,2009,0
M,12,97,1,2010,0
M,12,97,1,2011,1
M,12,97,1,2012,2
M,12,97,1,2013,0
M,12,97,1,2014,2
M,12,97,1,2015,1
M,12,97,1,2016,0
M,12,97,1,2017,0
M,12,4,2,2006,1
M,12,4,2,2007,0
M,12,4,2,2008,3
M,12,4,2,2009,1
M,12,4,2,2010,1
M,12,4,2,2011,0
M,12,4,2,2012,1
M,12,4,2,2013,1
M,12,4,2,2014,3
M,12,4,2,2015,1
M,12,4,2,2016,1
M,12,4,2,2017,0
M,12,4,1,2006,15
M,12,4,1,2007,13
M,12,4,1,2008,8
M,12,4,1,2009,6
M,12,4,1,2010,15
M,12,4,1,2011,11
M,12,4,1,2012,11
M,12,4,1,2013,11
M,12,4,1,2014,21
M,12,4,1,2015,16
M,12,4,1,2016,17
M,12,4,1,2017,18
M,12,65,2,2006,0
M,12,65,2,2007,0
M,12,65,2,2008,0
M,12,65,2,2009,0
M,12,65,2,2010,0
M,12,65,2,2011,0
M,12,65,2,2012,0
M,12,65,2,2013,0
M,12,65,2,2014,0
M,12,65,2,2015,0
M,12,65,2,2016,0
M,12,65,2,2017,0
M,12,65,1,2006,0
M,12,65,1,2007,0
M,12,65,1,2008,0
M,12,65,1,2009,0
M,12,65,1,2010,0
M,12,65,1,2011,0
M,12,65,1,2012,0
M,12,65,1,2013,0
M,12,65,1,2014,0
M,12,65,1,2015,0
M,12,65,1,2016,0
M,12,65,1,2017,1
M,12,17,2,2006,1
M,12,17,2,2007,1
M,12,17,2,2008,1
M,12,17,2,2009,0
M,12,17,2,2010,0
M,12,17,2,2011,1
M,12,17,2,2012,0
M,12,17,2,2013,0
M,12,17,2,2014,2
M,12,17,2,2015,0
M,12,17,2,2016,0
M,12,17,2,2017,1
M,12,17,1,2006,1
M,12,17,1,2007,3
M,12,17,1,2008,3
M,12,17,1,2009,2
M,12,17,1,2010,2
M,12,17,1,2011,0
M,12,17,1,2012,1
M,12,17,1,2013,4
M,12,17,1,2014,3
M,12,17,1,2015,2
M,12,17,1,2016,3
M,12,17,1,2017,2
M,12,66,2,2006,0
M,12,66,2,2007,0
M,12,66,2,2008,0
M,12,66,2,2009,0
M,12,66,2,2010,0
M,12,66,2,2011,0
M,12,66,2,2012,0
M,12,66,2,2013,0
M,12,66,2,2014,0
M,12,66,2,2015,0
M,12,66,2,2016,0
M,12,66,2,2017,0
M,12,66,1,2006,1
M,12,66,1,2007,0
M,12,66,1,2008,0
M,12,66,1,2009,0
M,12,66,1,2010,0
M,12,66,1,2011,0
M,12,66,1,2012,1
M,12,66,1,2013,1
M,12,66,1,2014,0
M,12,66,1,2015,0
M,12,66,1,2016,1
M,12,66,1,2017,2
M,12,67,2,2006,0
M,12,67,2,2007,0
M,12,67,2,2008,0
M,12,67,2,2009,1
M,12,67,2,2010,0
M,12,67,2,2011,0
M,12,67,2,2012,0
M,12,67,2,2013,0
M,12,67,2,2014,0
M,12,67,2,2015,0
M,12,67,2,2016,0
M,12,67,2,2017,0
M,12,67,1,2006,0
M,12,67,1,2007,0
M,12,67,1,2008,0
M,12,67,1,2009,0
M,12,67,1,2010,1
M,12,67,1,2011,2
M,12,67,1,2012,0
M,12,67,1,2013,0
M,12,67,1,2014,0
M,12,67,1,2015,0
M,12,67,1,2016,1
M,12,67,1,2017,1
M,12,68,2,2006,0
M,12,68,2,2007,0
M,12,68,2,2008,0
M,12,68,2,2009,0
M,12,68,2,2010,1
M,12,68,2,2011,0
M,12,68,2,2012,2
M,12,68,2,2013,1
M,12,68,2,2014,0
M,12,68,2,2015,0
M,12,68,2,2016,0
M,12,68,2,2017,0
M,12,68,1,2006,3
M,12,68,1,2007,1
M,12,68,1,2008,1
M,12,68,1,2009,0
M,12,68,1,2010,1
M,12,68,1,2011,1
M,12,68,1,2012,1
M,12,68,1,2013,1
M,12,68,1,2014,0
M,12,68,1,2015,4
M,12,68,1,2016,1
M,12,68,1,2017,2
M,12,98,2,2006,0
M,12,98,2,2007,0
M,12,98,2,2008,0
M,12,98,2,2009,0
M,12,98,2,2010,0
M,12,98,2,2011,0
M,12,98,2,2012,0
M,12,98,2,2013,0
M,12,98,2,2014,0
M,12,98,2,2015,0
M,12,98,2,2016,0
M,12,98,2,2017,0
M,12,98,1,2006,0
M,12,98,1,2007,0
M,12,98,1,2008,0
M,12,98,1,2009,0
M,12,98,1,2010,0
M,12,98,1,2011,0
M,12,98,1,2012,1
M,12,98,1,2013,2
M,12,98,1,2014,1
M,12,98,1,2015,0
M,12,98,1,2016,0
M,12,98,1,2017,0
M,12,88,2,2006,1
M,12,88,2,2007,0
M,12,88,2,2008,0
M,12,88,2,2009,0
M,12,88,2,2010,0
M,12,88,2,2011,0
M,12,88,2,2012,0
M,12,88,2,2013,0
M,12,88,2,2014,1
M,12,88,2,2015,0
M,12,88,2,2016,0
M,12,88,2,2017,2
M,12,88,1,2006,1
M,12,88,1,2007,0
M,12,88,1,2008,1
M,12,88,1,2009,1
M,12,88,1,2010,0
M,12,88,1,2011,1
M,12,88,1,2012,0
M,12,88,1,2013,0
M,12,88,1,2014,1
M,12,88,1,2015,2
M,12,88,1,2016,0
M,12,88,1,2017,2
M,12,47,2,2006,0
M,12,47,2,2007,1
M,12,47,2,2008,1
M,12,47,2,2009,0
M,12,47,2,2010,0
M,12,47,2,2011,2
M,12,47,2,2012,2
M,12,47,2,2013,1
M,12,47,2,2014,0
M,12,47,2,2015,0
M,12,47,2,2016,1
M,12,47,2,2017,0
M,12,47,1,2006,7
M,12,47,1,2007,7
M,12,47,1,2008,4
M,12,47,1,2009,3
M,12,47,1,2010,1
M,12,47,1,2011,2
M,12,47,1,2012,3
M,12,47,1,2013,7
M,12,47,1,2014,11
M,12,47,1,2015,5
M,12,47,1,2016,5
M,12,47,1,2017,4
M,12,57,2,2006,0
M,12,57,2,2007,0
M,12,57,2,2008,0
M,12,57,2,2009,0
M,12,57,2,2010,0
M,12,57,2,2011,1
M,12,57,2,2012,0
M,12,57,2,2013,0
M,12,57,2,2014,0
M,12,57,2,2015,0
M,12,57,2,2016,0
M,12,57,2,2017,0
M,12,57,1,2006,0
M,12,57,1,2007,1
M,12,57,1,2008,0
M,12,57,1,2009,1
M,12,57,1,2010,0
M,12,57,1,2011,0
M,12,57,1,2012,0
M,12,57,1,2013,1
M,12,57,1,2014,2
M,12,57,1,2015,1
M,12,57,1,2016,1
M,12,57,1,2017,0
M,13,69,2,2006,1
M,13,69,2,2007,0
M,13,69,2,2008,0
M,13,69,2,2009,0
M,13,69,2,2010,1
M,13,69,2,2011,0
M,13,69,2,2012,0
M,13,69,2,2013,0
M,13,69,2,2014,0
M,13,69,2,2015,0
M,13,69,2,2016,0
M,13,69,2,2017,0
M,13,69,1,2006,1
M,13,69,1,2007,2
M,13,69,1,2008,0
M,13,69,1,2009,2
M,13,69,1,2010,0
M,13,69,1,2011,0
M,13,69,1,2012,0
M,13,69,1,2013,0
M,13,69,1,2014,2
M,13,69,1,2015,0
M,13,69,1,2016,1
M,13,69,1,2017,3
M,13,99,2,2006,0
M,13,99,2,2007,0
M,13,99,2,2008,0
M,13,99,2,2009,2
M,13,99,2,2010,0
M,13,99,2,2011,0
M,13,99,2,2012,0
M,13,99,2,2013,0
M,13,99,2,2014,1
M,13,99,2,2015,0
M,13,99,2,2016,0
M,13,99,2,2017,1
M,13,99,1,2006,3
M,13,99,1,2007,5
M,13,99,1,2008,6
M,13,99,1,2009,2
M,13,99,1,2010,4
M,13,99,1,2011,3
M,13,99,1,2012,4
M,13,99,1,2013,3
M,13,99,1,2014,6
M,13,99,1,2015,1
M,13,99,1,2016,3
M,13,99,1,2017,1
M,13,80,2,2006,2
M,13,80,2,2007,1
M,13,80,2,2008,0
M,13,80,2,2009,1
M,13,80,2,2010,2
M,13,80,2,2011,0
M,13,80,2,2012,2
M,13,80,2,2013,0
M,13,80,2,2014,1
M,13,80,2,2015,0
M,13,80,2,2016,3
M,13,80,2,2017,0
M,13,80,1,2006,10
M,13,80,1,2007,5
M,13,80,1,2008,6
M,13,80,1,2009,5
M,13,80,1,2010,3
M,13,80,1,2011,3
M,13,80,1,2012,6
M,13,80,1,2013,4
M,13,80,1,2014,3
M,13,80,1,2015,11
M,13,80,1,2016,6
M,13,80,1,2017,6
M,13,5,2,2006,0
M,13,5,2,2007,0
M,13,5,2,2008,0
M,13,5,2,2009,1
M,13,5,2,2010,0
M,13,5,2,2011,0
M,13,5,2,2012,0
M,13,5,2,2013,1
M,13,5,2,2014,3
M,13,5,2,2015,1
M,13,5,2,2016,0
M,13,5,2,2017,0
M,13,5,1,2006,3
M,13,5,1,2007,1
M,13,5,1,2008,4
M,13,5,1,2009,1
M,13,5,1,2010,3
M,13,5,1,2011,6
M,13,5,1,2012,2
M,13,5,1,2013,2
M,13,5,1,2014,1
M,13,5,1,2015,6
M,13,5,1,2016,4
M,13,5,1,2017,3
M,13,18,2,2006,0
M,13,18,2,2007,0
M,13,18,2,2008,0
M,13,18,2,2009,0
M,13,18,2,2010,0
M,13,18,2,2011,0
M,13,18,2,2012,0
M,13,18,2,2013,0
M,13,18,2,2014,0
M,13,18,2,2015,0
M,13,18,2,2016,0
M,13,18,2,2017,0
M,13,18,1,2006,0
M,13,18,1,2007,3
M,13,18,1,2008,1
M,13,18,1,2009,2
M,13,18,1,2010,1
M,13,18,1,2011,1
M,13,18,1,2012,1
M,13,18,1,2013,0
M,13,18,1,2014,1
M,13,18,1,2015,2
M,13,18,1,2016,0
M,13,18,1,2017,4
M,13,48,2,2006,0
M,13,48,2,2007,0
M,13,48,2,2008,0
M,13,48,2,2009,0
M,13,48,2,2010,0
M,13,48,2,2011,0
M,13,48,2,2012,1
M,13,48,2,2013,1
M,13,48,2,2014,0
M,13,48,2,2015,0
M,13,48,2,2016,0
M,13,48,2,2017,0
M,13,48,1,2006,0
M,13,48,1,2007,0
M,13,48,1,2008,0
M,13,48,1,2009,0
M,13,48,1,2010,1
M,13,48,1,2011,2
M,13,48,1,2012,0
M,13,48,1,2013,1
M,13,48,1,2014,2
M,13,48,1,2015,0
M,13,48,1,2016,1
M,13,48,1,2017,2
M,13,6,2,2006,0
M,13,6,2,2007,1
M,13,6,2,2008,0
M,13,6,2,2009,0
M,13,6,2,2010,0
M,13,6,2,2011,1
M,13,6,2,2012,0
M,13,6,2,2013,0
M,13,6,2,2014,1
M,13,6,2,2015,2
M,13,6,2,2016,1
M,13,6,2,2017,1
M,13,6,1,2006,1
M,13,6,1,2007,4
M,13,6,1,2008,2
M,13,6,1,2009,1
M,13,6,1,2010,3
M,13,6,1,2011,1
M,13,6,1,2012,1
M,13,6,1,2013,3
M,13,6,1,2014,2
M,13,6,1,2015,9
M,13,6,1,2016,5
M,13,6,1,2017,3
M,13,58,2,2006,0
M,13,58,2,2007,0
M,13,58,2,2008,0
M,13,58,2,2009,0
M,13,58,2,2010,0
M,13,58,2,2011,0
M,13,58,2,2012,0
M,13,58,2,2013,0
M,13,58,2,2014,0
M,13,58,2,2015,0
M,13,58,2,2016,0
M,13,58,2,2017,1
M,13,58,1,2006,0
M,13,58,1,2007,0
M,13,58,1,2008,0
M,13,58,1,2009,0
M,13,58,1,2010,0
M,13,58,1,2011,0
M,13,58,1,2012,0
M,13,58,1,2013,1
M,13,58,1,2014,0
M,13,58,1,2015,1
M,13,58,1,2016,1
M,13,58,1,2017,1
M,13,29,2,2006,0
M,13,29,2,2007,1
M,13,29,2,2008,1
M,13,29,2,2009,0
M,13,29,2,2010,0
M,13,29,2,2011,0
M,13,29,2,2012,0
M,13,29,2,2013,0
M,13,29,2,2014,0
M,13,29,2,2015,0
M,13,29,2,2016,2
M,13,29,2,2017,1
M,13,29,1,2006,2
M,13,29,1,2007,3
M,13,29,1,2008,6
M,13,29,1,2009,8
M,13,29,1,2010,1
M,13,29,1,2011,3
M,13,29,1,2012,3
M,13,29,1,2013,2
M,13,29,1,2014,1
M,13,29,1,2015,3
M,13,29,1,2016,1
M,13,29,1,2017,4
M,13,7,2,2006,1
M,13,7,2,2007,1
M,13,7,2,2008,1
M,13,7,2,2009,1
M,13,7,2,2010,0
M,13,7,2,2011,0
M,13,7,2,2012,0
M,13,7,2,2013,0
M,13,7,2,2014,0
M,13,7,2,2015,0
M,13,7,2,2016,2
M,13,7,2,2017,0
M,13,7,1,2006,6
M,13,7,1,2007,0
M,13,7,1,2008,2
M,13,7,1,2009,3
M,13,7,1,2010,4
M,13,7,1,2011,3
M,13,7,1,2012,1
M,13,7,1,2013,7
M,13,7,1,2014,3
M,13,7,1,2015,4
M,13,7,1,2016,4
M,13,7,1,2017,2
M,13,89,2,2006,0
M,13,89,2,2007,0
M,13,89,2,2008,0
M,13,89,2,2009,0
M,13,89,2,2010,0
M,13,89,2,2011,0
M,13,89,2,2012,0
M,13,89,2,2013,0
M,13,89,2,2014,0
M,13,89,2,2015,0
M,13,89,2,2016,0
M,13,89,2,2017,1
M,13,89,1,2006,0
M,13,89,1,2007,1
M,13,89,1,2008,0
M,13,89,1,2009,1
M,13,89,1,2010,0
M,13,89,1,2011,1
M,13,89,1,2012,0
M,13,89,1,2013,0
M,13,89,1,2014,0
M,13,89,1,2015,0
M,13,89,1,2016,1
M,13,89,1,2017,0
M,13,30,2,2006,0
M,13,30,2,2007,0
M,13,30,2,2008,0
M,13,30,2,2009,0
M,13,30,2,2010,0
M,13,30,2,2011,0
M,13,30,2,2012,0
M,13,30,2,2013,0
M,13,30,2,2014,0
M,13,30,2,2015,0
M,13,30,2,2016,0
M,13,30,2,2017,0
M,13,30,1,2006,0
M,13,30,1,2007,0
M,13,30,1,2008,0
M,13,30,1,2009,0
M,13,30,1,2010,0
M,13,30,1,2011,0
M,13,30,1,2012,0
M,13,30,1,2013,0
M,13,30,1,2014,0
M,13,30,1,2015,0
M,13,30,1,2016,0
M,13,30,1,2017,0
M,13,3,2,2006,0
M,13,3,2,2007,0
M,13,3,2,2008,0
M,13,3,2,2009,0
M,13,3,2,2010,0
M,13,3,2,2011,1
M,13,3,2,2012,2
M,13,3,2,2013,0
M,13,3,2,2014,1
M,13,3,2,2015,0
M,13,3,2,2016,0
M,13,3,2,2017,0
M,13,3,1,2006,3
M,13,3,1,2007,3
M,13,3,1,2008,1
M,13,3,1,2009,2
M,13,3,1,2010,4
M,13,3,1,2011,2
M,13,3,1,2012,1
M,13,3,1,2013,2
M,13,3,1,2014,4
M,13,3,1,2015,5
M,13,3,1,2016,4
M,13,3,1,2017,5
M,13,19,2,2006,1
M,13,19,2,2007,0
M,13,19,2,2008,0
M,13,19,2,2009,2
M,13,19,2,2010,3
M,13,19,2,2011,1
M,13,19,2,2012,0
M,13,19,2,2013,1
M,13,19,2,2014,0
M,13,19,2,2015,0
M,13,19,2,2016,1
M,13,19,2,2017,1
M,13,19,1,2006,5
M,13,19,1,2007,4
M,13,19,1,2008,0
M,13,19,1,2009,5
M,13,19,1,2010,1
M,13,19,1,2011,4
M,13,19,1,2012,2
M,13,19,1,2013,2
M,13,19,1,2014,1
M,13,19,1,2015,3
M,13,19,1,2016,5
M,13,19,1,2017,3
M,13,59,2,2006,0
M,13,59,2,2007,0
M,13,59,2,2008,0
M,13,59,2,2009,0
M,13,59,2,2010,0
M,13,59,2,2011,0
M,13,59,2,2012,0
M,13,59,2,2013,0
M,13,59,2,2014,0
M,13,59,2,2015,0
M,13,59,2,2016,0
M,13,59,2,2017,0
M,13,59,1,2006,0
M,13,59,1,2007,0
M,13,59,1,2008,3
M,13,59,1,2009,1
M,13,59,1,2010,4
M,13,59,1,2011,1
M,13,59,1,2012,0
M,13,59,1,2013,0
M,13,59,1,2014,1
M,13,59,1,2015,3
M,13,59,1,2016,2
M,13,59,1,2017,6
M,13,49,2,2006,0
M,13,49,2,2007,1
M,13,49,2,2008,0
M,13,49,2,2009,1
M,13,49,2,2010,0
M,13,49,2,2011,0
M,13,49,2,2012,0
M,13,49,2,2013,0
M,13,49,2,2014,0
M,13,49,2,2015,0
M,13,49,2,2016,0
M,13,49,2,2017,1
M,13,49,1,2006,1
M,13,49,1,2007,1
M,13,49,1,2008,1
M,13,49,1,2009,1
M,13,49,1,2010,0
M,13,49,1,2011,0
M,13,49,1,2012,0
M,13,49,1,2013,1
M,13,49,1,2014,3
M,13,49,1,2015,0
M,13,49,1,2016,1
M,13,49,1,2017,0
M,13,60,2,2006,0
M,13,60,2,2007,0
M,13,60,2,2008,0
M,13,60,2,2009,0
M,13,60,2,2010,0
M,13,60,2,2011,0
M,13,60,2,2012,0
M,13,60,2,2013,0
M,13,60,2,2014,0
M,13,60,2,2015,0
M,13,60,2,2016,0
M,13,60,2,2017,0
M,13,60,1,2006,1
M,13,60,1,2007,0
M,13,60,1,2008,0
M,13,60,1,2009,0
M,13,60,1,2010,1
M,13,60,1,2011,0
M,13,60,1,2012,0
M,13,60,1,2013,0
M,13,60,1,2014,0
M,13,60,1,2015,1
M,13,60,1,2016,0
M,13,60,1,2017,0
M,13,70,2,2006,0
M,13,70,2,2007,0
M,13,70,2,2008,0
M,13,70,2,2009,0
M,13,70,2,2010,0
M,13,70,2,2011,0
M,13,70,2,2012,0
M,13,70,2,2013,0
M,13,70,2,2014,0
M,13,70,2,2015,0
M,13,70,2,2016,0
M,13,70,2,2017,0
M,13,70,1,2006,1
M,13,70,1,2007,0
M,13,70,1,2008,0
M,13,70,1,2009,0
M,13,70,1,2010,0
M,13,70,1,2011,0
M,13,70,1,2012,0
M,13,70,1,2013,1
M,13,70,1,2014,0
M,13,70,1,2015,0
M,13,70,1,2016,1
M,13,70,1,2017,0
M,13,36,2,2006,0
M,13,36,2,2007,0
M,13,36,2,2008,1
M,13,36,2,2009,3
M,13,36,2,2010,1
M,13,36,2,2011,1
M,13,36,2,2012,1
M,13,36,2,2013,0
M,13,36,2,2014,0
M,13,36,2,2015,0
M,13,36,2,2016,0
M,13,36,2,2017,0
M,13,36,1,2006,4
M,13,36,1,2007,4
M,13,36,1,2008,2
M,13,36,1,2009,2
M,13,36,1,2010,2
M,13,36,1,2011,2
M,13,36,1,2012,2
M,13,36,1,2013,2
M,13,36,1,2014,2
M,13,36,1,2015,2
M,13,36,1,2016,1
M,13,36,1,2017,1
M,13,20,2,2006,0
M,13,20,2,2007,0
M,13,20,2,2008,0
M,13,20,2,2009,1
M,13,20,2,2010,0
M,13,20,2,2011,0
M,13,20,2,2012,2
M,13,20,2,2013,1
M,13,20,2,2014,1
M,13,20,2,2015,0
M,13,20,2,2016,3
M,13,20,2,2017,1
M,13,20,1,2006,3
M,13,20,1,2007,4
M,13,20,1,2008,5
M,13,20,1,2009,0
M,13,20,1,2010,1
M,13,20,1,2011,5
M,13,20,1,2012,4
M,13,20,1,2013,1
M,13,20,1,2014,3
M,13,20,1,2015,6
M,13,20,1,2016,11
M,13,20,1,2017,9
M,13,61,2,2006,1
M,13,61,2,2007,1
M,13,61,2,2008,0
M,13,61,2,2009,0
M,13,61,2,2010,0
M,13,61,2,2011,0
M,13,61,2,2012,0
M,13,61,2,2013,0
M,13,61,2,2014,0
M,13,61,2,2015,0
M,13,61,2,2016,0
M,13,61,2,2017,0
M,13,61,1,2006,0
M,13,61,1,2007,0
M,13,61,1,2008,3
M,13,61,1,2009,0
M,13,61,1,2010,2
M,13,61,1,2011,0
M,13,61,1,2012,0
M,13,61,1,2013,0
M,13,61,1,2014,1
M,13,61,1,2015,0
M,13,61,1,2016,3
M,13,61,1,2017,1
M,13,2,69,2006,0
M,13,2,69,2007,0
M,13,2,69,2008,0
M,13,2,69,2009,0
M,13,2,69,2010,0
M,13,2,69,2011,0
M,13,2,69,2012,1
M,13,2,69,2013,0
M,13,2,69,2014,0
M,13,2,69,2015,0
M,13,2,69,2016,0
M,13,2,69,2017,0
M,13,2,99,2006,2
M,13,2,99,2007,2
M,13,2,99,2008,0
M,13,2,99,2009,1
M,13,2,99,2010,0
M,13,2,99,2011,0
M,13,2,99,2012,0
M,13,2,99,2013,0
M,13,2,99,2014,0
M,13,2,99,2015,1
M,13,2,99,2016,1
M,13,2,99,2017,0
M,13,2,80,2006,1
M,13,2,80,2007,0
M,13,2,80,2008,1
M,13,2,80,2009,1
M,13,2,80,2010,0
M,13,2,80,2011,1
M,13,2,80,2012,0
M,13,2,80,2013,2
M,13,2,80,2014,0
M,13,2,80,2015,0
M,13,2,80,2016,0
M,13,2,80,2017,0
M,13,2,5,2006,1
M,13,2,5,2007,1
M,13,2,5,2008,1
M,13,2,5,2009,0
M,13,2,5,2010,3
M,13,2,5,2011,1
M,13,2,5,2012,1
M,13,2,5,2013,2
M,13,2,5,2014,0
M,13,2,5,2015,0
M,13,2,5,2016,0
M,13,2,5,2017,0
M,13,2,18,2006,2
M,13,2,18,2007,2
M,13,2,18,2008,0
M,13,2,18,2009,0
M,13,2,18,2010,0
M,13,2,18,2011,0
M,13,2,18,2012,0
M,13,2,18,2013,0
M,13,2,18,2014,0
M,13,2,18,2015,0
M,13,2,18,2016,0
M,13,2,18,2017,0
